Jantina,Status,Negeri,Salary,House,Years,Housesize,kitchensize,Pecah_dinding,flooring,flooring work,flooring_material,siling,Siling_material,Kabinet Dapur,Design_Cabinet,Jenis_Cabinet,saizbaseunit(ft),saizwallunit(ft),Saiztinggibaseunit(ft),Saiztinggiwallunit (ft),saiztall,Buitin_cabinet,materia_pintukabinet,material_handle,countertop,Materialcountertop,backsplash_wall ,Backplash_wallwork,Material_backsplash,Plumbing,sinki,Elektrik,Wiring_surface,wiring_conceal,Kerja_mengecat,Kos_upah,Kos_keseluruhan
Perempuan,Kahwin,Negeri Sembilan,B40 ( < RM 4360 ),Apartmen,20,1200,200,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Jubin Marmar atau Granit (Natural Stones),Ya,Siling kapur/siling plaster,Ya,L inear shape,"Base unit;wall unit;Tall unit(Oven,Microwave)",7,7,3,4,2,Fridge;Oven;Microwave;Stove,Sibu / Perforated Aluminium,Tictac / Tekan Untuk Buka,Ya,Konkrit dan Tiles,Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,"Quartz, Granite & Marble (Stone)",Ya,Sinki Tunggal,Ya,Tiada,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Ya,12000,19876
Perempuan,Bujang,Johor,B40 ( < RM 4360 ),Apartmen,10,798,100,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Jubin Mozek seramik atau porselin,Ya,Siling Kayu,Ya,G- Shape,"Base unit;wall unit;Tall unit(Oven,Microwave)",8,8,3,4,2,Fridge;Oven;Microwave;Stove;Tiada,Solid Wood,Handle Knob,Ya,Konkrit dan Tiles,Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,Kaca,Ya,Sinki Tunggal,Ya,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Tiada,Ya,12000,17054
Lelaki,Bujang,Johor,"M40 ( RM4,360 - RM 9,619 )",Apartmen,5,1200,210,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Jubin Marmar atau Granit (Natural Stones),Ya,Siling kapur/siling plaster,Ya,Peninsular,"Base unit;wall unit;Tall unit(Oven,Microwave)",8,8,3,4,2,Fridge;Oven;Microwave;Stove,Solid Wood,Tictac / Tekan Untuk Buka,Ya,Konkrit dan Tiles,Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,Cat dinding/Wallpaper,Ya,Sinki Tunggal,Ya,Tiada,Pendawaian lampu;Pendawaian soket plug 13A,Ya,12000,17899
Lelaki,Bujang,Melaka,"M40 ( RM4,360 - RM 9,619 )",Apartmen,20,800,118,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Jubin Kaca,Ya,Siling composite,Ya,U- shape,"Base unit;wall unit;Tall unit(Oven,Microwave)",7,7,3,4,2,Fridge;Oven;Microwave;Stove,Sibu / Perforated Aluminium,Tictac / Tekan Untuk Buka,Ya,Konkrit dan Tiles,Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,Tiles,Ya,Sinki Tunggal,Ya,Tiada,Pendawaian lampu;Pendawaian soket plug 13A,Ya,12546,18654
Perempuan,Bujang,Wilayah Persekutuan,"M40 ( RM4,360 - RM 9,619 )",Apartmen,20,864,98,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Jubin Kaca,Ya,Siling kapur/siling plaster,Ya,Peninsular,"Base unit;wall unit;Tall unit(Oven,Microwave)",6,6,3,4,2,Fridge;Oven;Microwave;Stove,Sibu / Perforated Aluminium,Tictac / Tekan Untuk Buka,Ya,Kompacplus (Jenama Table Top),Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,Kaca,Ya,Sinki Tunggal,Ya,Pendawaian lampu;Pendawaian soket plug 13A,Tiada,Ya,9086,18965
Perempuan,Bujang,Negeri Sembilan,"M40 ( RM4,360 - RM 9,619 )",Apartmen,10,1065,160,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Jubin Marmar atau Granit (Natural Stones),Ya,Siling kapur/siling plaster,Ya,U- shape,"Base unit;wall unit;Tall unit(Oven,Microwave)",6,6,3,4,2,Fridge;Oven;Microwave;Stove,MDF Board Panel,Handle Knob,Ya,Konkrit dan Tiles,Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,Kaca,Ya,Sinki Berkembar,Ya,Tiada,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Ya,12876,15087
Perempuan,Bujang,Perak,B40 ( < RM 4360 ),Apartmen,20,1200,166,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Jubin Marmar atau Granit (Natural Stones),Ya,Siling kapur/siling plaster,Ya,G- Shape,"Base unit;wall unit;Tall unit(Oven,Microwave)",9,9,3,4,2,Fridge;Oven;Microwave;Stove,Solid Wood,Handle Hidden,Ya,Wood Top,Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,Kaca,Ya,Sinki Berkembar,Ya,Tiada,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Ya,10988,16789
Perempuan,Kahwin,Johor,"M40 ( RM4,360 - RM 9,619 )",Apartmen,10,1398,200,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Parquet,Ya,Siling kapur/siling plaster,Ya,L inear shape,"Base unit;wall unit;Tall unit(Oven,Microwave)",7,7,3,4,2,Fridge;Oven;Microwave;Stove,Solid Wood,Handle Aluminium Built-in,Ya,Konkrit dan Tiles,Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,"Quartz, Granite & Marble (Stone)",Ya,Sinki Tunggal,Ya,Tiada,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Ya,13000,17865
Perempuan,Kahwin,Melaka,"M40 ( RM4,360 - RM 9,619 )",Kediaman Servis/SoHo,10,789,100,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Laminate,Ya,Siling kapur/siling plaster,Ya,U- shape,"Base unit;wall unit;Tall unit(Oven,Microwave)",8,8,3,4,2,Fridge;Oven;Microwave;Stove,Melamine,Handle Knob,Ya,"Quartz, Granite & Marble ( Stone)",Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,"Quartz, Granite & Marble (Stone)",Ya,Sinki Berkembar,Ya,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Tiada,Ya,13098,19876
Perempuan,Bujang,Kedah,B40 ( < RM 4360 ),Kediaman Servis/SoHo,20,888,100,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Jubin Kaca,Ya,Siling Kayu,Ya,Linear shape (galley),"Base unit;wall unit;Tall unit(Oven,Microwave)",7,7,3,4,2,Fridge;Oven;Microwave;Stove,Solid Plywood c/w HPL Laminated (Blockboard),Handle Potong 45 Degree,Ya,"Quartz, Granite & Marble ( Stone)",Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,Kayu,Ya,Sinki Berkembar,Ya,Tiada,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Ya,12098,19876
Perempuan,Kahwin,Kelantan,"M40 ( RM4,360 - RM 9,619 )",Kondominium,10,2098,250,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Jubin Mozek seramik atau porselin,Ya,Siling kapur/siling plaster,Ya,L inear shape,"Base unit;wall unit;Tall unit(Oven,Microwave)",9,9,3,4,2,Fridge;Oven;Microwave;Stove,Sibu / Perforated Aluminium,Tictac / Tekan Untuk Buka,Ya,Solid Surface,Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,Kaca,Ya,Sinki Berkembar,Ya,Tiada,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Ya,13098,20987
Perempuan,Bujang,Johor,B40 ( < RM 4360 ),Kediaman Servis/SoHo,10,776,100,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Laminate,Ya,Siling gantung,Ya,G- Shape,"Base unit;wall unit;Tall unit(Oven,Microwave)",9,9,3,4,2,Fridge;Oven;Microwave;Stove,Solid Plywood c/w HPL Laminated (Blockboard),Handle Hidden,Ya,Wood Top,Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,Kayu,Ya,Sinki Tunggal,Ya,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Tiada,Ya,10098,15987
Perempuan,Bujang,Melaka,B40 ( < RM 4360 ),Kediaman Servis/SoHo,10,1009,105,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Jubin Mozek seramik atau porselin,Ya,Siling kapur/siling plaster,Ya,Linear shape (galley),"Base unit;wall unit;Tall unit(Oven,Microwave)",8,8,3,4,2,Fridge;Oven;Microwave;Stove,MDF Board Panel,Handle Aluminium Built-in,Ya,Konkrit dan Tiles,Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,Tiles,Ya,Sinki Tunggal,Ya,Pendawaian lampu,Tiada,Ya,11765,15766
Perempuan,Kahwin,Wilayah Persekutuan,B40 ( < RM 4360 ),Kediaman Servis/SoHo,10,1098,104,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Jubin Marmar atau Granit (Natural Stones),Ya,Siling kapur/siling plaster,Ya,Peninsular,"Base unit;wall unit;Tall unit(Oven,Microwave)",8,8,3,4,2,Fridge;Oven;Microwave;Stove,Solid Plywood c/w HPL Laminated (Blockboard),Handle Potong 45 Degree,Ya,Kompacplus (Jenama Table Top),Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,Tiles,Ya,Sinki Tunggal,Ya,Tiada,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Ya,9087,15674
Perempuan,Bujang,Negeri Sembilan,B40 ( < RM 4360 ),Kediaman Servis/SoHo,10,890,100,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Jubin Mozek seramik atau porselin,Ya,Siling PVC,Ya,Linear shape (galley),"Base unit;wall unit;Tall unit(Oven,Microwave)",6,6,3,4,2,Fridge;Oven;Microwave;Stove,Solid Wood,Handle Potong 45 Degree,Ya,Konkrit dan Tiles,Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,Kayu,Ya,Sinki Tunggal,Ya,Tiada,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Ya,11654,14563
Perempuan,Bujang,Johor,"M40 ( RM4,360 - RM 9,619 )",Kediaman Servis/SoHo,10,1321,164,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Laminate,Ya,Siling composite,Ya,Island,"Base unit;wall unit;Tall unit(Oven,Microwave)",8,8,3,4,2,Fridge;Oven;Microwave;Stove,Sibu / Perforated Aluminium,Tictac / Tekan Untuk Buka,Ya,Konkrit dan Tiles,Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,Tiles,Ya,Sinki Tunggal,Ya,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Tiada,Ya,12098,16755
Perempuan,Bujang,Selangor,B40 ( < RM 4360 ),Kediaman Servis/SoHo,20,908,105,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Jubin Mozek seramik atau porselin,Ya,Siling kapur/siling plaster,Ya,U- shape,"Base unit;wall unit;Tall unit(Oven,Microwave)",7,7,3,4,2,Fridge;Oven;Microwave;Stove,4G Glass Door,Handle Knob,Ya,Wood Top,Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,Tiles,Ya,Sinki Tunggal,Ya,Tiada,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Ya,12098,16799
Perempuan,Bercerai,Johor,B40 ( < RM 4360 ),Kediaman Servis/SoHo,10,997,100,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Vinyl,Ya,Siling gantung,Ya,Peninsular,"Base unit;wall unit;Tall unit(Oven,Microwave)",9,9,3,4,2,Fridge;Oven;Microwave;Stove,Melamine,Handle Aluminium Built-in,Ya,"Quartz, Granite & Marble ( Stone)",Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,"Quartz, Granite & Marble (Stone)",Ya,Sinki Tunggal,Ya,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Tiada,Ya,13098,18906
Perempuan,Bujang,Johor,B40 ( < RM 4360 ),Kediaman Servis/SoHo,20,765,165,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Parquet,Ya,Siling composite,Ya,Peninsular,"Base unit;wall unit;Tall unit(Oven,Microwave)",7,7,3,4,2,Fridge;Oven;Microwave;Stove,Sibu / Perforated Aluminium,Tictac / Tekan Untuk Buka,Ya,Konkrit dan Tiles,Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,Kayu,Ya,Sinki Tunggal,Ya,Tiada,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Ya,12945,18075
Lelaki,Bujang,Melaka,B40 ( < RM 4360 ),Kediaman Servis/SoHo,5,876,111,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Vinyl,Ya,Siling Kayu,Ya,L inear shape,"Base unit;wall unit;Tall unit(Oven,Microwave)",9,9,3,4,2,Fridge;Oven;Microwave;Stove,Solid Wood,Handle Hidden,Ya,Konkrit dan Tiles,Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,Kaca,Ya,Sinki Tunggal,Ya,Tiada,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Ya,13098,18766
Perempuan,Kahwin,Selangor,B40 ( < RM 4360 ),Kediaman Servis/SoHo,5,907,124,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Laminate,Ya,Siling gantung,Ya,G- Shape,"Base unit;wall unit;Tall unit(Oven,Microwave)",8,8,3,4,2,Fridge;Oven;Microwave;Stove,Solid Wood,Handle Hidden,Ya,Konkrit dan Tiles,Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,Kayu,Ya,Sinki Tunggal,Ya,Tiada,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Ya,12098,19087
Perempuan,Bujang,Johor,B40 ( < RM 4360 ),Kediaman Servis/SoHo,10,1043,199,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Laminate,Ya,Siling Kayu,Ya,Peninsular,"Base unit;wall unit;Tall unit(Oven,Microwave)",6,6,3,4,2,Fridge;Oven;Microwave;Stove,Sibu / Perforated Aluminium,Tictac / Tekan Untuk Buka,Ya,Solid Surface,Tidak,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,Kayu,Ya,Sinki Tunggal,Ya,Tiada,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Ya,12098,16754
Perempuan,Kahwin,Selangor,"M40 ( RM4,360 - RM 9,619 )",Kediaman Servis/SoHo,10,899,100,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Jubin Marmar atau Granit (Natural Stones),Ya,Siling Kayu,Ya,Island,"Base unit;wall unit;Tall unit(Oven,Microwave)",8,8,3,4,2,Fridge;Oven;Microwave;Stove,MDF Board Panel,Handle Potong 45 Degree,Ya,Konkrit dan Tiles,Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,Kayu,Ya,Sinki Berkembar,Ya,Tiada,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Ya,12098,19087
Perempuan,Bujang,Melaka,"M40 ( RM4,360 - RM 9,619 )",Kediaman Servis/SoHo,20,1200,150,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Jubin Kaca,Ya,Siling Kayu,Ya,Peninsular,"Base unit;wall unit;Tall unit(Oven,Microwave)",6,6,3,4,2,Fridge;Oven;Microwave;Stove,Melamine,Handle Knob,Ya,Konkrit dan Tiles,Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,Kayu,Ya,Sinki Tunggal,Ya,Tiada,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Ya,15000,23000
Perempuan,Bujang,Negeri Sembilan,"M40 ( RM4,360 - RM 9,619 )",Kediaman Servis/SoHo,10,1200,166,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Jubin Kaca,Ya,Siling PVC,Ya,G- Shape,"Base unit;wall unit;Tall unit(Oven,Microwave)",6,6,3,4,2,Fridge;Oven;Microwave;Stove,MDF Board Panel,Handle Knob,Ya,Kompacplus (Jenama Table Top),Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,Kaca,Ya,Sinki Tunggal,Ya,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Tiada,Ya,10657,19085
Perempuan,Bujang,Selangor,"M40 ( RM4,360 - RM 9,619 )",Kediaman Servis/SoHo,10,999,100,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Jubin Marmar atau Granit (Natural Stones),Ya,Siling Kayu,Ya,G- Shape,"Base unit;wall unit;Tall unit(Oven,Microwave)",7,7,3,4,2,Fridge;Oven;Microwave;Stove,4G Glass Door,Handle Hidden,Ya,Konkrit dan Tiles,Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,Kaca,Ya,Sinki Tunggal,Ya,Pendawaian kipas,Pendawaian soket plug 13A,Ya,10987,19086
Perempuan,Bujang,Melaka,"M40 ( RM4,360 - RM 9,619 )",Kediaman Servis/SoHo,20,897,100,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Jubin Marmar atau Granit (Natural Stones),Ya,Siling gantung,Ya,Peninsular,"Base unit;wall unit;Tall unit(Oven,Microwave)",7,7,3,4,2,Fridge;Oven;Microwave;Stove,Solid Wood,Handle Aluminium Built-in,Ya,"Quartz, Granite & Marble ( Stone)",Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,Kayu,Ya,Sinki Tunggal,Ya,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Tiada,Ya,13654,19087
Perempuan,Bujang,Negeri Sembilan,"M40 ( RM4,360 - RM 9,619 )",Kediaman Servis/SoHo,10,900,100,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Jubin Mozek seramik atau porselin,Ya,Siling Kayu,Ya,G- Shape,"Base unit;wall unit;Tall unit(Oven,Microwave)",8,8,3,4,2,Fridge;Oven;Microwave;Stove,MDF Board Panel,Handle Potong 45 Degree,Ya,"Quartz, Granite & Marble ( Stone)",Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,Kayu,Ya,Sinki Tunggal,Ya,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Tiada,Ya,14098,20654
Perempuan,Bujang,Johor,"M40 ( RM4,360 - RM 9,619 )",Kediaman Servis/SoHo,20,908,100,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Jubin Kaca,Ya,Siling kapur/siling plaster,Ya,U- shape,"Base unit;wall unit;Tall unit(Oven,Microwave)",9,9,2,4,2,Fridge;Oven;Microwave;Stove,Solid Plywood c/w HPL Laminated (Blockboard),Handle Potong 45 Degree,Ya,Solid Surface,Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,Tiles,Ya,Sinki Tunggal,Ya,Tiada,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Ya,12098,19876
Perempuan,Kahwin,Wilayah Persekutuan,"M40 ( RM4,360 - RM 9,619 )",Kediaman Servis/SoHo,10,1600,154,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Jubin Kaca,Ya,Siling composite,Ya,U- shape,"Base unit;wall unit;Tall unit(Oven,Microwave)",8,8,3,4,2,Fridge;Oven;Microwave;Stove,Solid Plywood c/w HPL Laminated (Blockboard),Handle Potong 45 Degree,Ya,Solid Surface,Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,"Quartz, Granite & Marble (Stone)",Ya,Sinki Tunggal,Ya,Tiada,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Ya,10098,18087
Perempuan,Bujang,Kelantan,"M40 ( RM4,360 - RM 9,619 )",Kediaman Servis/SoHo,10,1098,109,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Laminate,Ya,Siling kapur/siling plaster,Ya,G- Shape,"Base unit;wall unit;Tall unit(Oven,Microwave)",9,9,3,4,2,Fridge;Oven;Microwave;Stove,4G Glass Door,Handle Aluminium Built-in,Ya,Konkrit dan Tiles,Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,"Quartz, Granite & Marble (Stone)",Ya,Sinki Berkembar,Ya,Tiada,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Ya,9087,17098
Perempuan,Bujang,Melaka,"M40 ( RM4,360 - RM 9,619 )",Kediaman Servis/SoHo,20,890,100,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Jubin Kaca,Ya,Siling gantung,Ya,Island,"Base unit;wall unit;Tall unit(Oven,Microwave)",8,8,3,4,2,Fridge;Oven;Microwave;Stove,Solid Wood,Handle Hidden,Ya,Solid Surface,Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,Kayu,Ya,Sinki Tunggal,Ya,Tiada,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Ya,9087,17098
Perempuan,Kahwin,Selangor,"M40 ( RM4,360 - RM 9,619 )",Kediaman Servis/SoHo,10,1700,176,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Laminate,Ya,Siling Kayu,Ya,G- Shape,"Base unit;wall unit;Tall unit(Oven,Microwave)",8,8,3,4,2,Fridge;Oven;Microwave;Stove,4G Glass Door,Handle Hidden,Ya,Wood Top,Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,Kayu,Ya,Sinki Tunggal,Ya,Tiada,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Ya,9875,17541
Lelaki,Bercerai,Pulau Pinang,B40 ( < RM 4360 ),Teres,20,2987,287,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Vinyl,Ya,Siling Kayu,Ya,Island,"Base unit;wall unit;Tall unit(Oven,Microwave)",10,10,3,4,2,Fridge;Oven;Microwave;Stove,Solid Plywood c/w HPL Laminated (Blockboard),Handle Hidden,Ya,Wood Top,Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,Tiles,Ya,Sinki Tunggal,Ya,Tiada,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Ya,15098,25098
Perempuan,Bujang,Kedah,B40 ( < RM 4360 ),Kondominium,10,1786,200,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Laminate,Ya,Siling Kayu,Ya,G- Shape,"Base unit;wall unit;Tall unit(Oven,Microwave)",10,10,3,4,2,Fridge;Oven;Microwave;Stove,Sibu / Perforated Aluminium,Tictac / Tekan Untuk Buka,Ya,Konkrit dan Tiles,Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,Kayu,Ya,Sinki Tunggal,Ya,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Tiada,Ya,16098,27098
Perempuan,Bujang,Melaka,"M40 ( RM4,360 - RM 9,619 )",Kondominium,20,1564,200,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Laminate,Ya,Siling gantung,Ya,L inear shape,"Base unit;wall unit;Tall unit(Oven,Microwave)",10,8,3,4,2,Fridge;Oven;Microwave;Stove,Solid Plywood c/w HPL Laminated (Blockboard),Handle Knob,Ya,Kompacplus (Jenama Table Top),Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,Kayu,Ya,Sinki Tunggal,Ya,Tiada,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Ya,14098,25097
Lelaki,Bujang,Kedah,B40 ( < RM 4360 ),Kondominium,10,1097,198,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Jubin Kaca,Ya,Siling PVC,Ya,L inear shape,"Base unit;wall unit;Tall unit(Oven,Microwave)",10,10,3,4,2,Fridge;Oven;Microwave;Stove,3G Glass Door,Handle Aluminium Built-in,Ya,Solid Surface,Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,Tiles,Ya,Sinki Tunggal,Ya,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Tiada,Ya,15876,23098
Perempuan,Bujang,Pahang,"M40 ( RM4,360 - RM 9,619 )",Kondominium,20,2000,200,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Jubin Kaca,Ya,Siling Kayu,Ya,G- Shape,"Base unit;wall unit;Tall unit(Oven,Microwave)",10,9,3,4,2,Fridge;Oven;Microwave;Stove,Solid Wood,Handle Hidden,Ya,Solid Surface,Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,Kaca,Ya,Sinki Tunggal,Ya,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Tiada,Ya,14098,24097
Perempuan,Kahwin,Pulau Pinang,"M40 ( RM4,360 - RM 9,619 )",Kondominium,20,1987,200,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Jubin Kaca,Ya,Siling composite,Ya,Peninsular,"Base unit;wall unit;Tall unit(Oven,Microwave)",10,10,3,4,2,Fridge;Oven;Microwave;Stove,Solid Wood,Handle Hidden,Ya,Solid Surface,Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,"Quartz, Granite & Marble (Stone)",Ya,Sinki Tunggal,Ya,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Tiada,Ya,14098,25093
Perempuan,Bujang,Wilayah Persekutuan,"M40 ( RM4,360 - RM 9,619 )",Kondominium,10,1675,221,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Vinyl,Ya,Siling PVC,Ya,U- shape,"Base unit;wall unit;Tall unit(Oven,Microwave)",12,12,3,4,2,Fridge;Oven;Microwave;Stove,Solid Plywood c/w HPL Laminated (Blockboard),Handle Knob,Ya,"Quartz, Granite & Marble ( Stone)",Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,Kaca,Ya,Sinki Tunggal,Ya,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Tiada,Ya,15987,24098
Perempuan,Bercerai,Negeri Sembilan,"M40 ( RM4,360 - RM 9,619 )",Kondominium,20,1765,234,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Jubin Kaca,Ya,Siling Kayu,Ya,Peninsular,"Base unit;wall unit;Tall unit(Oven,Microwave)",10,10,3,4,2,Fridge;Oven;Microwave;Stove,4G Glass Door,Handle Potong 45 Degree,Ya,Solid Surface,Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,Kayu,Ya,Sinki Tunggal,Ya,Tiada,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Ya,13098,23096
